ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region,created_date,created_year,created_month,created_month_name,created_year_month,created_hour,created_day_name,sla_target_hours,sla_status
TCKT_002886,2025-09-02 21:14:45,CUST_02250,small_business,chat,billing,bug,medium,in_progress,gold,I am seeing an error message when I click on billing.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,2,0,api_client,LATAM,2025-09-02,2025,9,September,2025-09,21,Tuesday,36,Not Resolved
TCKT_002887,2022-10-17 10:26:09,CUST_04291,non_profit,web_form,api_integration,other,medium,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,29.87,0,negative,0,0,android,APAC,2022-10-17,2022,10,October,2022-10,10,Monday,48,Within SLA
TCKT_002888,2025-02-04 00:49:43,CUST_08166,non_profit,phone_transcript,login_auth,billing_problem,urgent,on_hold,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. This has been escalated to our on-call team for immediate attention.,,,0,neutral,3,0,api_client,LATAM,2025-02-04,2025,2,February,2025-02,0,Tuesday,8,Not Resolved
TCKT_002889,2024-01-07 11:55:19,CUST_04510,individual,email,login_auth,bug,low,closed_no_action,gold,I am seeing an error message when I click on login auth.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,223.15,0,very_positive,5,1,ios,EU,2024-01-07,2024,1,January,2024-01,11,Sunday,72,Breached
TCKT_002890,2024-07-09 10:06:11,CUST_02759,education,email,notifications,performance,low,resolved,standard,The notifications page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,34.7,0,neutral,0,0,desktop_app,NA,2024-07-09,2024,7,July,2024-07,10,Tuesday,96,Within SLA
TCKT_002891,2024-07-21 15:52:50,CUST_02022,enterprise,chat,login_auth,how_to,low,resolved,gold,How can I export my data from the login auth section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,45.92,0,neutral,0,0,android,MEA,2024-07-21,2024,7,July,2024-07,15,Sunday,72,Within SLA
TCKT_002892,2023-05-18 07:08:24,CUST_05861,small_business,in_app,data_export,performance,low,resolved,gold,Queries in the data export module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,32.94,0,very_negative,1,0,web,NA,2023-05-18,2023,5,May,2023-05,7,Thursday,72,Within SLA
TCKT_002893,2022-01-20 19:30:33,CUST_02470,enterprise,chat,analytics_dashboard,account_access,medium,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,17.28,1,very_negative,2,0,api_client,EU,2022-01-20,2022,1,January,2022-01,19,Thursday,48,Within SLA
TCKT_002894,2023-03-31 04:24:54,CUST_03908,individual,in_app,notifications,billing_problem,low,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,24.68,0,negative,3,0,api_client,LATAM,2023-03-31,2023,3,March,2023-03,4,Friday,96,Within SLA
TCKT_002895,2023-02-03 12:09:30,CUST_00343,education,email,login_auth,other,low,resolved,standard,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,22.57,0,positive,0,0,api_client,NA,2023-02-03,2023,2,February,2023-02,12,Friday,96,Within SLA
TCKT_002896,2024-07-30 09:59:28,CUST_02199,small_business,web_form,billing,feature_request,medium,on_hold,standard,Our team needs more advanced options for billing.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,,,0,very_positive,5,0,android,NA,2024-07-30,2024,7,July,2024-07,9,Tuesday,48,Not Resolved
TCKT_002897,2022-12-26 08:08:16,CUST_02597,small_business,chat,billing,other,high,resolved,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,Provided general guidance and confirmed the issue was resolved.,8.49,0,positive,5,1,desktop_app,EU,2022-12-26,2022,12,December,2022-12,8,Monday,16,Within SLA
TCKT_002898,2024-12-10 14:08:32,CUST_04919,individual,email,api_integration,how_to,low,resolved,standard,How can I export my data from the api integration section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,32.66,0,negative,0,0,web,LATAM,2024-12-10,2024,12,December,2024-12,14,Tuesday,96,Within SLA
TCKT_002899,2025-02-12 15:46:02,CUST_07618,education,email,login_auth,feature_request,medium,open,standard,It would be great to have login auth support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,,,0,positive,5,1,web,MEA,2025-02-12,2025,2,February,2025-02,15,Wednesday,48,Not Resolved
TCKT_002900,2022-06-29 15:14:32,CUST_09966,individual,web_form,login_auth,performance,low,resolved,gold,Queries in the login auth module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,57.96,0,negative,0,0,api_client,LATAM,2022-06-29,2022,6,June,2022-06,15,Wednesday,72,Within SLA
TCKT_002901,2022-01-26 18:42:50,CUST_06327,small_business,chat,api_integration,billing_problem,low,in_progress,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,1,negative,3,0,ios,MEA,2022-01-26,2022,1,January,2022-01,18,Wednesday,72,Not Resolved
TCKT_002902,2025-09-28 20:44:40,CUST_01859,small_business,web_form,analytics_dashboard,performance,high,resolved,gold,The analytics dashboard page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,5.07,0,neutral,4,0,api_client,NA,2025-09-28,2025,9,September,2025-09,20,Sunday,16,Within SLA
TCKT_002903,2023-09-05 04:50:04,CUST_04388,small_business,web_form,data_export,account_access,medium,resolved,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,35.08,0,neutral,3,0,web,EU,2023-09-05,2023,9,September,2023-09,4,Tuesday,36,Within SLA
TCKT_002904,2023-05-19 15:28:55,CUST_06569,enterprise,chat,billing,how_to,low,resolved,standard,I need help setting up billing for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,62.13,0,positive,0,0,web,MEA,2023-05-19,2023,5,May,2023-05,15,Friday,96,Within SLA
TCKT_002905,2022-08-31 03:20:09,CUST_00459,education,in_app,login_auth,performance,high,resolved,standard,The login auth page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,8.56,0,negative,2,0,api_client,APAC,2022-08-31,2022,8,August,2022-08,3,Wednesday,24,Within SLA
TCKT_002906,2025-05-27 09:31:35,CUST_08517,small_business,chat,api_integration,account_access,high,on_hold,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,,,0,very_negative,1,1,android,NA,2025-05-27,2025,5,May,2025-05,9,Tuesday,24,Not Resolved
TCKT_002907,2022-12-23 16:52:04,CUST_05989,non_profit,chat,data_export,performance,low,resolved,gold,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,48.5,0,neutral,4,1,desktop_app,NA,2022-12-23,2022,12,December,2022-12,16,Friday,72,Within SLA
TCKT_002908,2024-07-31 11:39:46,CUST_09373,individual,chat,data_export,performance,high,resolved,platinum,The data export page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,23.16,0,neutral,4,0,api_client,LATAM,2024-07-31,2024,7,July,2024-07,11,Wednesday,8,Breached
TCKT_002909,2023-07-15 11:06:55,CUST_09811,individual,email,login_auth,other,low,on_hold,gold,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,1,android,APAC,2023-07-15,2023,7,July,2023-07,11,Saturday,72,Not Resolved
TCKT_002910,2025-11-25 22:50:18,CUST_07655,small_business,web_form,mobile_app,performance,urgent,resolved,gold,Queries in the mobile app module are timing out.,We understand performance issues can be frustrating. This has been escalated to our on-call team for immediate attention.,Optimized queries and increased resource allocation.,7.34,0,very_positive,5,0,ios,LATAM,2025-11-25,2025,11,November,2025-11,22,Tuesday,8,Within SLA
TCKT_002911,2022-08-11 15:46:35,CUST_08996,enterprise,chat,login_auth,bug,low,on_hold,standard,I am seeing an error message when I click on login auth.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,positive,4,1,web,EU,2022-08-11,2022,8,August,2022-08,15,Thursday,96,Not Resolved
TCKT_002912,2023-06-17 07:38:58,CUST_09589,individual,chat,analytics_dashboard,bug,medium,resolved,standard,I am seeing an error message when I click on analytics dashboard.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,35.38,0,neutral,4,0,web,APAC,2023-06-17,2023,6,June,2023-06,7,Saturday,48,Within SLA
TCKT_002913,2023-09-21 11:51:53,CUST_03774,non_profit,chat,analytics_dashboard,billing_problem,medium,resolved,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,4.88,0,positive,4,0,desktop_app,APAC,2023-09-21,2023,9,September,2023-09,11,Thursday,36,Within SLA
TCKT_002914,2022-12-12 05:44:42,CUST_07220,individual,chat,api_integration,bug,low,resolved,standard,I am seeing an error message when I click on api integration.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,28.4,0,very_negative,1,0,web,LATAM,2022-12-12,2022,12,December,2022-12,5,Monday,96,Within SLA
TCKT_002915,2025-08-30 17:54:29,CUST_00393,education,in_app,billing,security_concern,high,resolved,gold,I noticed a suspicious login on my account.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",7.42,0,very_negative,0,0,android,EU,2025-08-30,2025,8,August,2025-08,17,Saturday,16,Within SLA
TCKT_002916,2023-03-31 19:54:38,CUST_08494,enterprise,in_app,data_export,how_to,high,resolved,standard,I need help setting up data export for my team.,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,Provided step-by-step instructions and relevant documentation.,2.34,0,very_positive,5,0,ios,APAC,2023-03-31,2023,3,March,2023-03,19,Friday,24,Within SLA
